year,gender,sg,age_group,region,ex-smoker,non-smoker,quitter,smoker,weight
2013.833,male,E,4,NORTH EAST,0.611,0.18,0.014,0.196,9.382
2013.833,male,E,4,NORTH WEST,0.12,0.432,0.032,0.416,24.674
2013.833,male,E,4,SOUTH EAST,0.325,0.114,0.025,0.536,11.423
2013.833,male,E,4,SOUTH WEST,0.376,0.206,0.039,0.379,7.439
2013.833,male,E,4,WEST MIDLANDS,0.248,0.512,0.014,0.226,9.852
2013.833,male,E,4,YORKSHIRE AND THE HUMBER,0.19,0.403,0.02,0.388,7.718
2013.833,male,E,5,EAST,0.389,0.489,0.004,0.119,11.994
2013.833,male,E,5,EAST MIDLANDS,0.533,0.388,0.0,0.078,3.147
2013.833,male,E,5,LONDON,0.111,0.69,0.007,0.192,19.282
2013.833,male,E,5,NORTH EAST,0.556,0.379,0.0,0.065,2.859
2013.833,male,E,5,NORTH WEST,0.249,0.635,0.009,0.108,25.173
2013.833,male,E,5,SOUTH EAST,0.24,0.552,0.014,0.195,21.267
2013.833,male,E,5,SOUTH WEST,0.673,0.223,0.009,0.095,12.659
2013.833,male,E,5,WEST MIDLANDS,0.403,0.536,0.001,0.06,19.283
2013.833,male,E,5,YORKSHIRE AND THE HUMBER,0.383,0.408,0.003,0.206,13.487
2013.917,female,AB,0,EAST,0.0,0.919,0.005,0.076,29.191
2013.917,female,AB,0,EAST MIDLANDS,0.0,0.957,0.0,0.043,15.522
2013.917,female,AB,0,LONDON,0.0,0.962,0.0,0.038,27.266
2013.917,female,AB,0,NORTH EAST,0.0,0.977,0.0,0.023,14.433
2013.917,female,AB,0,NORTH WEST,0.052,0.828,0.023,0.098,17.094
2013.917,female,AB,0,SOUTH EAST,0.0,0.813,0.008,0.179,39.097
2013.917,female,AB,0,SOUTH WEST,0.102,0.641,0.04,0.217,18.415
2013.917,female,AB,0,WEST MIDLANDS,0.0,0.792,0.002,0.206,14.96
2013.917,female,AB,0,YORKSHIRE AND THE HUMBER,0.0,0.852,0.011,0.137,28.434
2013.917,female,AB,1,EAST,0.161,0.641,0.031,0.167,56.131
2013.917,female,AB,1,EAST MIDLANDS,0.083,0.813,0.014,0.091,30.212
2013.917,female,AB,1,LONDON,0.06,0.811,0.01,0.119,74.877
2013.917,female,AB,1,NORTH EAST,0.091,0.742,0.024,0.143,17.025
2013.917,female,AB,1,NORTH WEST,0.063,0.809,0.008,0.121,38.479
2013.917,female,AB,1,SOUTH EAST,0.106,0.764,0.02,0.111,77.737
2013.917,female,AB,1,SOUTH WEST,0.115,0.736,0.017,0.132,32.392
2013.917,female,AB,1,WEST MIDLANDS,0.057,0.681,0.026,0.237,27.558
2013.917,female,AB,1,YORKSHIRE AND THE HUMBER,0.189,0.692,0.023,0.095,53.279
2013.917,female,AB,2,EAST,0.086,0.876,0.004,0.034,64.951
2013.917,female,AB,2,EAST MIDLANDS,0.195,0.776,0.002,0.026,40.466
2013.917,female,AB,2,LONDON,0.206,0.688,0.012,0.094,94.904
2013.917,female,AB,2,NORTH EAST,0.123,0.719,0.03,0.129,25.472
2013.917,female,AB,2,NORTH WEST,0.148,0.681,0.02,0.151,46.743
2013.917,female,AB,2,SOUTH EAST,0.148,0.774,0.009,0.068,97.024
2013.917,female,AB,2,SOUTH WEST,0.175,0.777,0.003,0.045,58.539
2013.917,female,AB,2,WEST MIDLANDS,0.211,0.729,0.005,0.055,48.954
2013.917,female,AB,2,YORKSHIRE AND THE HUMBER,0.215,0.661,0.016,0.108,72.52
2013.917,female,AB,3,EAST,0.231,0.659,0.017,0.092,88.675
2013.917,female,AB,3,EAST MIDLANDS,0.263,0.687,0.007,0.044,51.857
2013.917,female,AB,3,LONDON,0.19,0.697,0.017,0.098,69.715
2013.917,female,AB,3,NORTH EAST,0.144,0.713,0.001,0.142,26.609
2013.917,female,AB,3,NORTH WEST,0.153,0.662,0.027,0.159,51.399
2013.917,female,AB,3,SOUTH EAST,0.168,0.747,0.006,0.079,103.222
2013.917,female,AB,3,SOUTH WEST,0.229,0.72,0.007,0.044,94.186
2013.917,female,AB,3,WEST MIDLANDS,0.175,0.656,0.019,0.149,56.178
2013.917,female,AB,3,YORKSHIRE AND THE HUMBER,0.264,0.636,0.006,0.094,56.763
2013.917,female,AB,4,EAST,0.18,0.724,0.007,0.089,87.515
2013.917,female,AB,4,EAST MIDLANDS,0.238,0.62,0.003,0.138,28.614
2013.917,female,AB,4,LONDON,0.182,0.673,0.017,0.128,45.914
2013.917,female,AB,4,NORTH EAST,0.346,0.651,0.0,0.003,21.075
2013.917,female,AB,4,NORTH WEST,0.065,0.821,0.011,0.103,37.329
2013.917,female,AB,4,SOUTH EAST,0.225,0.686,0.007,0.082,88.28
2013.917,female,AB,4,SOUTH WEST,0.237,0.571,0.003,0.189,48.196
2013.917,female,AB,4,WEST MIDLANDS,0.261,0.613,0.011,0.115,46.844
2013.917,female,AB,4,YORKSHIRE AND THE HUMBER,0.15,0.71,0.005,0.134,48.265
2013.917,female,AB,5,EAST,0.254,0.639,0.008,0.099,102.754
2013.917,female,AB,5,EAST MIDLANDS,0.161,0.749,0.01,0.08,42.945
2013.917,female,AB,5,LONDON,0.26,0.689,0.01,0.041,56.579
2013.917,female,AB,5,NORTH EAST,0.321,0.62,0.005,0.055,21.686
2013.917,female,AB,5,NORTH WEST,0.273,0.663,0.005,0.059,65.899
2013.917,female,AB,5,SOUTH EAST,0.313,0.596,0.012,0.078,156.759
2013.917,female,AB,5,SOUTH WEST,0.273,0.677,0.001,0.05,88.973
2013.917,female,AB,5,WEST MIDLANDS,0.312,0.661,0.0,0.027,79.137
2013.917,female,AB,5,YORKSHIRE AND THE HUMBER,0.212,0.725,0.005,0.059,70.754
2013.917,female,C1,0,EAST,0.073,0.79,0.007,0.13,49.401
2013.917,female,C1,0,EAST MIDLANDS,0.026,0.744,0.016,0.214,30.12
2013.917,female,C1,0,LONDON,0.035,0.814,0.009,0.143,98.885
2013.917,female,C1,0,NORTH EAST,0.033,0.728,0.028,0.21,31.945
2013.917,female,C1,0,NORTH WEST,0.043,0.6,0.031,0.326,97.348
2013.917,female,C1,0,SOUTH EAST,0.027,0.761,0.017,0.196,62.092
2013.917,female,C1,0,SOUTH WEST,0.0,0.811,0.014,0.175,45.987
2013.917,female,C1,0,WEST MIDLANDS,0.015,0.745,0.009,0.231,45.834
2013.917,female,C1,0,YORKSHIRE AND THE HUMBER,0.01,0.711,0.02,0.259,64.184
2013.917,female,C1,1,EAST,0.202,0.61,0.028,0.16,65.98
2013.917,female,C1,1,EAST MIDLANDS,0.214,0.612,0.019,0.156,31.08
2013.917,female,C1,1,LONDON,0.054,0.873,0.003,0.07,136.398
2013.917,female,C1,1,NORTH EAST,0.157,0.623,0.031,0.189,31.524
2013.917,female,C1,1,NORTH WEST,0.073,0.721,0.023,0.182,63.795
2013.917,female,C1,1,SOUTH EAST,0.212,0.637,0.012,0.14,77.961
2013.917,female,C1,1,SOUTH WEST,0.197,0.646,0.011,0.147,48.663
2013.917,female,C1,1,WEST MIDLANDS,0.124,0.745,0.009,0.122,53.58
2013.917,female,C1,1,YORKSHIRE AND THE HUMBER,0.062,0.682,0.026,0.23,65.113
2013.917,female,C1,2,EAST,0.225,0.603,0.021,0.151,72.193
2013.917,female,C1,2,EAST MIDLANDS,0.058,0.586,0.026,0.329,35.951
2013.917,female,C1,2,LONDON,0.107,0.792,0.012,0.089,108.027
2013.917,female,C1,2,NORTH EAST,0.194,0.698,0.03,0.078,22.304
2013.917,female,C1,2,NORTH WEST,0.199,0.69,0.014,0.097,64.996
2013.917,female,C1,2,SOUTH EAST,0.147,0.657,0.018,0.178,84.102
2013.917,female,C1,2,SOUTH WEST,0.198,0.655,0.018,0.129,61.835
2013.917,female,C1,2,WEST MIDLANDS,0.149,0.729,0.007,0.116,62.507
2013.917,female,C1,2,YORKSHIRE AND THE HUMBER,0.16,0.535,0.021,0.284,44.138
2013.917,female,C1,3,EAST,0.155,0.692,0.009,0.145,63.496
2013.917,female,C1,3,EAST MIDLANDS,0.178,0.571,0.022,0.228,54.619
2013.917,female,C1,3,LONDON,0.087,0.803,0.011,0.099,109.015
2013.917,female,C1,3,NORTH EAST,0.171,0.506,0.035,0.288,21.679
2013.917,female,C1,3,NORTH WEST,0.116,0.635,0.025,0.225,56.407
2013.917,female,C1,3,SOUTH EAST,0.152,0.625,0.007,0.216,94.484
2013.917,female,C1,3,SOUTH WEST,0.186,0.652,0.017,0.145,49.164
2013.917,female,C1,3,WEST MIDLANDS,0.227,0.696,0.011,0.067,66.519
2013.917,female,C1,3,YORKSHIRE AND THE HUMBER,0.089,0.699,0.019,0.193,58.369
2013.917,female,C1,4,EAST,0.194,0.661,0.022,0.124,39.471
2013.917,female,C1,4,EAST MIDLANDS,0.177,0.601,0.015,0.207,30.087
2013.917,female,C1,4,LONDON,0.132,0.734,0.015,0.119,46.095
2013.917,female,C1,4,NORTH EAST,0.218,0.487,0.038,0.257,17.65
2013.917,female,C1,4,NORTH WEST,0.152,0.709,0.017,0.123,33.722
2013.917,female,C1,4,SOUTH EAST,0.22,0.606,0.012,0.161,74.361
2013.917,female,C1,4,SOUTH WEST,0.215,0.694,0.005,0.085,45.906
2013.917,female,C1,4,WEST MIDLANDS,0.142,0.645,0.013,0.199,45.093
2013.917,female,C1,4,YORKSHIRE AND THE HUMBER,0.229,0.588,0.02,0.163,46.835
2013.917,female,C1,5,EAST,0.253,0.689,0.005,0.053,99.075
2013.917,female,C1,5,EAST MIDLANDS,0.196,0.713,0.002,0.089,88.154
2013.917,female,C1,5,LONDON,0.129,0.779,0.004,0.088,44.277
2013.917,female,C1,5,NORTH EAST,0.189,0.625,0.015,0.171,35.514
2013.917,female,C1,5,NORTH WEST,0.237,0.631,0.01,0.121,60.022
2013.917,female,C1,5,SOUTH EAST,0.243,0.683,0.006,0.068,170.546
2013.917,female,C1,5,SOUTH WEST,0.187,0.742,0.006,0.065,87.994
2013.917,female,C1,5,WEST MIDLANDS,0.294,0.635,0.003,0.068,81.872
2013.917,female,C1,5,YORKSHIRE AND THE HUMBER,0.281,0.671,0.002,0.046,57.871
2013.917,female,C2,0,EAST,0.076,0.664,0.046,0.214,13.93
2013.917,female,C2,0,EAST MIDLANDS,0.126,0.513,0.03,0.331,26.268
2013.917,female,C2,0,LONDON,0.0,0.915,0.005,0.08,42.098
2013.917,female,C2,0,NORTH EAST,0.09,0.623,0.026,0.262,13.83
2013.917,female,C2,0,NORTH WEST,0.071,0.669,0.032,0.228,81.231
2013.917,female,C2,0,SOUTH EAST,0.04,0.65,0.025,0.285,43.066
2013.917,female,C2,0,SOUTH WEST,0.034,0.759,0.02,0.187,22.039
2013.917,female,C2,0,WEST MIDLANDS,0.031,0.717,0.019,0.232,25.37
2013.917,female,C2,0,YORKSHIRE AND THE HUMBER,0.081,0.559,0.03,0.33,24.535
2013.917,female,C2,1,EAST,0.101,0.647,0.017,0.234,36.997
2013.917,female,C2,1,EAST MIDLANDS,0.295,0.546,0.011,0.148,34.271
2013.917,female,C2,1,LONDON,0.067,0.727,0.02,0.186,100.261
2013.917,female,C2,1,NORTH EAST,0.067,0.854,0.009,0.07,7.855
2013.917,female,C2,1,NORTH WEST,0.089,0.66,0.028,0.224,66.542
2013.917,female,C2,1,SOUTH EAST,0.101,0.549,0.026,0.323,53.458
2013.917,female,C2,1,SOUTH WEST,0.126,0.614,0.02,0.241,32.516
2013.917,female,C2,1,WEST MIDLANDS,0.116,0.654,0.015,0.216,48.27
2013.917,female,C2,1,YORKSHIRE AND THE HUMBER,0.179,0.489,0.028,0.303,37.826
2013.917,female,C2,2,EAST,0.137,0.569,0.026,0.269,32.218
2013.917,female,C2,2,EAST MIDLANDS,0.174,0.526,0.027,0.274,32.941
2013.917,female,C2,2,LONDON,0.041,0.827,0.018,0.114,91.253
2013.917,female,C2,2,NORTH EAST,0.364,0.426,0.01,0.2,20.481
2013.917,female,C2,2,NORTH WEST,0.102,0.684,0.033,0.181,66.727
2013.917,female,C2,2,SOUTH EAST,0.248,0.576,0.014,0.162,60.831
2013.917,female,C2,2,SOUTH WEST,0.336,0.49,0.022,0.153,31.448
2013.917,female,C2,2,WEST MIDLANDS,0.293,0.577,0.006,0.125,33.236
2013.917,female,C2,2,YORKSHIRE AND THE HUMBER,0.031,0.547,0.061,0.361,37.184
2013.917,female,C2,3,EAST,0.325,0.528,0.014,0.133,28.99
2013.917,female,C2,3,EAST MIDLANDS,0.152,0.523,0.034,0.292,37.449
2013.917,female,C2,3,LONDON,0.035,0.749,0.031,0.185,59.528
2013.917,female,C2,3,NORTH EAST,0.119,0.548,0.034,0.299,19.447
2013.917,female,C2,3,NORTH WEST,0.095,0.704,0.015,0.186,61.585
2013.917,female,C2,3,SOUTH EAST,0.196,0.56,0.022,0.222,79.886
2013.917,female,C2,3,SOUTH WEST,0.291,0.525,0.003,0.181,34.092
2013.917,female,C2,3,WEST MIDLANDS,0.091,0.648,0.012,0.248,34.581
2013.917,female,C2,3,YORKSHIRE AND THE HUMBER,0.2,0.591,0.046,0.163,32.915
2013.917,female,C2,4,EAST,0.134,0.636,0.004,0.226,28.248
2013.917,female,C2,4,EAST MIDLANDS,0.261,0.444,0.009,0.287,21.931
2013.917,female,C2,4,LONDON,0.13,0.551,0.031,0.289,22.326
2013.917,female,C2,4,NORTH EAST,0.301,0.409,0.011,0.278,19.013
2013.917,female,C2,4,NORTH WEST,0.159,0.674,0.008,0.159,33.486
2013.917,female,C2,4,SOUTH EAST,0.308,0.5,0.01,0.182,43.503
2013.917,female,C2,4,SOUTH WEST,0.187,0.67,0.012,0.132,32.604
2013.917,female,C2,4,WEST MIDLANDS,0.162,0.749,0.015,0.075,32.142
2013.917,female,C2,4,YORKSHIRE AND THE HUMBER,0.095,0.742,0.017,0.146,22.216
2013.917,female,C2,5,EAST,0.16,0.738,0.006,0.096,45.574
2013.917,female,C2,5,EAST MIDLANDS,0.339,0.636,0.002,0.023,65.079
2013.917,female,C2,5,LONDON,0.117,0.792,0.013,0.077,34.358
2013.917,female,C2,5,NORTH EAST,0.42,0.441,0.006,0.133,18.074
2013.917,female,C2,5,NORTH WEST,0.219,0.611,0.009,0.162,78.895
2013.917,female,C2,5,SOUTH EAST,0.252,0.643,0.01,0.094,102.166
2013.917,female,C2,5,SOUTH WEST,0.148,0.699,0.007,0.147,53.158
2013.917,female,C2,5,WEST MIDLANDS,0.149,0.714,0.007,0.13,50.176
2013.917,female,C2,5,YORKSHIRE AND THE HUMBER,0.159,0.671,0.01,0.161,32.04
2013.917,female,D,0,EAST,0.111,0.425,0.052,0.413,24.578
2013.917,female,D,0,EAST MIDLANDS,0.065,0.822,0.004,0.108,23.583
2013.917,female,D,0,LONDON,0.026,0.787,0.016,0.171,50.923
2013.917,female,D,0,NORTH EAST,0.041,0.581,0.082,0.297,18.227
2013.917,female,D,0,NORTH WEST,0.074,0.64,0.032,0.254,34.238
2013.917,female,D,0,SOUTH EAST,0.0,0.651,0.036,0.314,29.273
2013.917,female,D,0,SOUTH WEST,0.049,0.587,0.028,0.336,29.433
2013.917,female,D,0,WEST MIDLANDS,0.009,0.797,0.006,0.188,42.246
2013.917,female,D,0,YORKSHIRE AND THE HUMBER,0.0,0.67,0.052,0.277,30.971
2013.917,female,D,1,EAST,0.107,0.528,0.042,0.324,30.562
2013.917,female,D,1,EAST MIDLANDS,0.047,0.699,0.018,0.236,45.105
2013.917,female,D,1,LONDON,0.068,0.768,0.02,0.145,81.963
2013.917,female,D,1,NORTH EAST,0.063,0.343,0.089,0.505,18.271
2013.917,female,D,1,NORTH WEST,0.139,0.517,0.024,0.32,57.637
2013.917,female,D,1,SOUTH EAST,0.176,0.522,0.017,0.285,34.785
2013.917,female,D,1,SOUTH WEST,0.15,0.407,0.041,0.403,30.189
2013.917,female,D,1,WEST MIDLANDS,0.028,0.763,0.02,0.19,53.689
2013.917,female,D,1,YORKSHIRE AND THE HUMBER,0.069,0.538,0.028,0.365,49.866
2013.917,female,D,2,EAST,0.12,0.431,0.046,0.403,19.342
2013.917,female,D,2,EAST MIDLANDS,0.14,0.547,0.027,0.286,29.221
2013.917,female,D,2,LONDON,0.025,0.909,0.004,0.062,52.795
2013.917,female,D,2,NORTH EAST,0.092,0.454,0.051,0.402,13.602
2013.917,female,D,2,NORTH WEST,0.069,0.592,0.038,0.302,30.556
2013.917,female,D,2,SOUTH EAST,0.01,0.756,0.023,0.211,21.386
2013.917,female,D,2,SOUTH WEST,0.246,0.438,0.033,0.282,24.502
2013.917,female,D,2,WEST MIDLANDS,0.088,0.737,0.013,0.163,35.029
2013.917,female,D,2,YORKSHIRE AND THE HUMBER,0.136,0.608,0.043,0.213,28.478
2013.917,female,D,3,EAST,0.0,0.755,0.021,0.224,26.948
2013.917,female,D,3,EAST MIDLANDS,0.206,0.486,0.014,0.294,24.793
2013.917,female,D,3,LONDON,0.137,0.786,0.005,0.071,29.514
2013.917,female,D,3,NORTH EAST,0.196,0.345,0.04,0.419,23.897
2013.917,female,D,3,NORTH WEST,0.045,0.58,0.021,0.355,35.064
2013.917,female,D,3,SOUTH EAST,0.13,0.476,0.044,0.35,37.683
2013.917,female,D,3,SOUTH WEST,0.194,0.491,0.035,0.281,24.944
2013.917,female,D,3,WEST MIDLANDS,0.044,0.601,0.024,0.331,24.478
2013.917,female,D,3,YORKSHIRE AND THE HUMBER,0.116,0.645,0.022,0.216,22.25
2013.917,female,D,4,EAST,0.141,0.462,0.02,0.376,15.258
2013.917,female,D,4,EAST MIDLANDS,0.11,0.585,0.015,0.289,27.981
2013.917,female,D,4,LONDON,0.045,0.885,0.004,0.066,16.47
2013.917,female,D,4,NORTH EAST,0.33,0.533,0.009,0.128,13.395
2013.917,female,D,4,NORTH WEST,0.2,0.599,0.021,0.179,32.374
2013.917,female,D,4,SOUTH EAST,0.106,0.625,0.029,0.24,30.304
2013.917,female,D,4,SOUTH WEST,0.108,0.665,0.012,0.214,24.539
2013.917,female,D,4,WEST MIDLANDS,0.047,0.561,0.021,0.371,13.972
2013.917,female,D,4,YORKSHIRE AND THE HUMBER,0.124,0.595,0.028,0.252,23.893
2013.917,female,D,5,EAST,0.296,0.539,0.024,0.141,41.028
2013.917,female,D,5,EAST MIDLANDS,0.244,0.579,0.005,0.172,50.672
2013.917,female,D,5,LONDON,0.162,0.697,0.01,0.131,24.162
2013.917,female,D,5,NORTH EAST,0.28,0.476,0.005,0.239,17.45
2013.917,female,D,5,NORTH WEST,0.157,0.619,0.011,0.213,51.119
2013.917,female,D,5,SOUTH EAST,0.238,0.703,0.006,0.053,69.219
2013.917,female,D,5,SOUTH WEST,0.319,0.553,0.008,0.12,48.835
2013.917,female,D,5,WEST MIDLANDS,0.184,0.714,0.001,0.101,49.619
2013.917,female,D,5,YORKSHIRE AND THE HUMBER,0.171,0.542,0.015,0.271,32.291
2013.917,female,E,0,EAST,0.01,0.481,0.081,0.428,15.419
2013.917,female,E,0,EAST MIDLANDS,0.0,0.216,0.045,0.74,14.407
2013.917,female,E,0,LONDON,0.017,0.709,0.019,0.255,26.537
2013.917,female,E,0,NORTH EAST,0.07,0.404,0.016,0.51,19.657
2013.917,female,E,0,NORTH WEST,0.031,0.762,0.019,0.188,63.911
2013.917,female,E,0,SOUTH EAST,0.047,0.164,0.029,0.76,13.68
2013.917,female,E,0,SOUTH WEST,0.0,0.666,0.047,0.287,11.148
2013.917,female,E,0,WEST MIDLANDS,0.043,0.628,0.026,0.302,19.618
2013.917,female,E,0,YORKSHIRE AND THE HUMBER,0.023,0.371,0.057,0.549,29.438
2013.917,female,E,1,EAST,0.175,0.319,0.022,0.485,19.9
2013.917,female,E,1,EAST MIDLANDS,0.089,0.332,0.064,0.515,12.827
2013.917,female,E,1,LONDON,0.057,0.645,0.028,0.27,37.369
2013.917,female,E,1,NORTH EAST,0.077,0.231,0.061,0.631,22.877
2013.917,female,E,1,NORTH WEST,0.108,0.439,0.066,0.387,40.824
2013.917,female,E,1,SOUTH EAST,0.058,0.32,0.076,0.547,17.808
2013.917,female,E,1,SOUTH WEST,0.166,0.281,0.069,0.484,20.294
2013.917,female,E,1,WEST MIDLANDS,0.055,0.64,0.009,0.297,17.99
2013.917,female,E,1,YORKSHIRE AND THE HUMBER,0.024,0.303,0.052,0.621,24.548
2013.917,female,E,2,EAST,0.0,0.4,0.065,0.535,9.02
2013.917,female,E,2,EAST MIDLANDS,0.109,0.367,0.051,0.472,8.973
2013.917,female,E,2,LONDON,0.0,0.789,0.014,0.197,21.647
2013.917,female,E,2,NORTH EAST,0.0,0.2,0.054,0.746,5.41
2013.917,female,E,2,NORTH WEST,0.046,0.411,0.06,0.482,23.165
2013.917,female,E,2,SOUTH EAST,0.104,0.293,0.063,0.539,11.086
2013.917,female,E,2,SOUTH WEST,0.146,0.352,0.053,0.449,9.067
2013.917,female,E,2,WEST MIDLANDS,0.0,0.795,0.012,0.193,9.532
2013.917,female,E,2,YORKSHIRE AND THE HUMBER,0.059,0.425,0.039,0.477,14.722
2013.917,female,E,3,EAST,0.122,0.166,0.078,0.634,9.297
2013.917,female,E,3,EAST MIDLANDS,0.077,0.406,0.016,0.5,10.392
2013.917,female,E,3,LONDON,0.0,0.619,0.025,0.356,22.686
2013.917,female,E,3,NORTH EAST,0.0,0.292,0.055,0.653,5.061
2013.917,female,E,3,NORTH WEST,0.078,0.488,0.045,0.389,25.775
2013.917,female,E,3,SOUTH EAST,0.19,0.399,0.0,0.411,9.471
2013.917,female,E,3,SOUTH WEST,0.16,0.33,0.073,0.436,12.109
2013.917,female,E,3,WEST MIDLANDS,0.173,0.527,0.019,0.281,7.123
2013.917,female,E,3,YORKSHIRE AND THE HUMBER,0.116,0.28,0.044,0.559,9.631
2013.917,female,E,4,EAST,0.249,0.543,0.016,0.192,4.09
2013.917,female,E,4,EAST MIDLANDS,0.076,0.358,0.077,0.488,6.792
2013.917,female,E,4,LONDON,0.21,0.693,0.015,0.082,13.799
2013.917,female,E,4,NORTH EAST,0.104,0.444,0.037,0.416,6.628
2013.917,female,E,4,NORTH WEST,0.23,0.5,0.022,0.247,21.782
2013.917,female,E,4,SOUTH EAST,0.134,0.723,0.002,0.141,9.771
2013.917,female,E,4,SOUTH WEST,0.0,0.649,0.029,0.322,7.982
2013.917,female,E,4,WEST MIDLANDS,0.202,0.381,0.043,0.374,7.381
2013.917,female,E,4,YORKSHIRE AND THE HUMBER,0.328,0.226,0.037,0.409,10.658
2013.917,female,E,5,EAST,0.105,0.7,0.01,0.185,36.244
2013.917,female,E,5,EAST MIDLANDS,0.142,0.699,0.003,0.156,26.015
2013.917,female,E,5,LONDON,0.076,0.839,0.01,0.075,42.499
2013.917,female,E,5,NORTH EAST,0.28,0.521,0.008,0.191,25.071
2013.917,female,E,5,NORTH WEST,0.229,0.586,0.013,0.173,60.862
2013.917,female,E,5,SOUTH EAST,0.219,0.65,0.004,0.127,58.217
2013.917,female,E,5,SOUTH WEST,0.308,0.549,0.004,0.139,40.677
2013.917,female,E,5,WEST MIDLANDS,0.243,0.692,0.007,0.058,38.416
2013.917,female,E,5,YORKSHIRE AND THE HUMBER,0.198,0.651,0.011,0.14,43.146
2013.917,male,AB,0,EAST,0.07,0.749,0.017,0.164,47.558
2013.917,male,AB,0,EAST MIDLANDS,0.09,0.811,0.008,0.091,22.666
2013.917,male,AB,0,LONDON,0.0,0.844,0.006,0.151,32.163
2013.917,male,AB,0,NORTH EAST,0.143,0.704,0.011,0.142,8.758
2013.917,male,AB,0,NORTH WEST,0.05,0.781,0.029,0.14,27.548
2013.917,male,AB,0,SOUTH EAST,0.0,0.919,0.005,0.076,35.378
2013.917,male,AB,0,SOUTH WEST,0.046,0.793,0.018,0.143,26.143
2013.917,male,AB,0,WEST MIDLANDS,0.0,0.806,0.007,0.186,22.983
2013.917,male,AB,0,YORKSHIRE AND THE HUMBER,0.0,0.855,0.013,0.132,38.603
2013.917,male,AB,1,EAST,0.079,0.752,0.016,0.153,54.166
2013.917,male,AB,1,EAST MIDLANDS,0.11,0.754,0.026,0.11,53.878
2013.917,male,AB,1,LONDON,0.054,0.659,0.031,0.256,84.021
2013.917,male,AB,1,NORTH EAST,0.0,0.498,0.019,0.483,14.542
2013.917,male,AB,1,NORTH WEST,0.068,0.659,0.041,0.232,53.323
2013.917,male,AB,1,SOUTH EAST,0.212,0.654,0.009,0.125,71.699
2013.917,male,AB,1,SOUTH WEST,0.094,0.616,0.03,0.26,47.204
2013.917,male,AB,1,WEST MIDLANDS,0.0,0.827,0.02,0.153,32.009
2013.917,male,AB,1,YORKSHIRE AND THE HUMBER,0.07,0.715,0.024,0.19,62.239
2013.917,male,AB,2,EAST,0.242,0.639,0.015,0.104,73.963
2013.917,male,AB,2,EAST MIDLANDS,0.3,0.646,0.005,0.049,34.243
2013.917,male,AB,2,LONDON,0.137,0.712,0.011,0.14,75.439
2013.917,male,AB,2,NORTH EAST,0.111,0.782,0.0,0.107,32.791
2013.917,male,AB,2,NORTH WEST,0.085,0.689,0.034,0.192,61.382
2013.917,male,AB,2,SOUTH EAST,0.171,0.663,0.024,0.142,132.599
2013.917,male,AB,2,SOUTH WEST,0.127,0.613,0.035,0.225,72.832
2013.917,male,AB,2,WEST MIDLANDS,0.07,0.828,0.005,0.097,52.69
2013.917,male,AB,2,YORKSHIRE AND THE HUMBER,0.159,0.814,0.005,0.022,36.032
2013.917,male,AB,3,EAST,0.21,0.666,0.013,0.111,93.936
2013.917,male,AB,3,EAST MIDLANDS,0.241,0.643,0.012,0.105,45.018
2013.917,male,AB,3,LONDON,0.169,0.815,0.002,0.014,69.847
2013.917,male,AB,3,NORTH EAST,0.262,0.567,0.018,0.152,41.52
2013.917,male,AB,3,NORTH WEST,0.11,0.687,0.026,0.178,67.601
2013.917,male,AB,3,SOUTH EAST,0.309,0.586,0.014,0.092,92.984
2013.917,male,AB,3,SOUTH WEST,0.399,0.447,0.017,0.137,63.634
2013.917,male,AB,3,WEST MIDLANDS,0.266,0.668,0.004,0.062,40.053
2013.917,male,AB,3,YORKSHIRE AND THE HUMBER,0.162,0.691,0.019,0.128,45.418
2013.917,male,AB,4,EAST,0.349,0.637,0.001,0.014,68.389
2013.917,male,AB,4,EAST MIDLANDS,0.228,0.534,0.031,0.207,21.51
2013.917,male,AB,4,LONDON,0.167,0.718,0.01,0.105,52.155
2013.917,male,AB,4,NORTH EAST,0.284,0.559,0.012,0.145,23.723
2013.917,male,AB,4,NORTH WEST,0.141,0.609,0.017,0.233,56.641
2013.917,male,AB,4,SOUTH EAST,0.303,0.635,0.01,0.052,81.166
2013.917,male,AB,4,SOUTH WEST,0.353,0.582,0.004,0.061,58.934
2013.917,male,AB,4,WEST MIDLANDS,0.44,0.497,0.008,0.054,33.357
2013.917,male,AB,4,YORKSHIRE AND THE HUMBER,0.078,0.793,0.01,0.119,54.71
2013.917,male,AB,5,EAST,0.425,0.563,0.001,0.011,144.569
2013.917,male,AB,5,EAST MIDLANDS,0.357,0.549,0.012,0.082,75.579
2013.917,male,AB,5,LONDON,0.321,0.609,0.002,0.069,59.813
2013.917,male,AB,5,NORTH EAST,0.373,0.555,0.01,0.062,29.833
2013.917,male,AB,5,NORTH WEST,0.387,0.53,0.007,0.076,54.375
2013.917,male,AB,5,SOUTH EAST,0.486,0.44,0.005,0.069,163.147
2013.917,male,AB,5,SOUTH WEST,0.382,0.569,0.004,0.046,117.919
2013.917,male,AB,5,WEST MIDLANDS,0.394,0.566,0.001,0.038,72.671
2013.917,male,AB,5,YORKSHIRE AND THE HUMBER,0.346,0.552,0.006,0.095,82.119
2013.917,male,C1,0,EAST,0.012,0.772,0.014,0.202,52.482
2013.917,male,C1,0,EAST MIDLANDS,0.06,0.754,0.005,0.18,43.225
